Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long
BOBS LAKE,510,5,444208,763349,2003,4.6,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2004,4.8,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2005,5,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2006,4.8,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2007,3.8,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2008,4.1,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2009,4.7,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2010,4.9,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2011,4.2,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2012,4.6,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2013,3.8,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2014,4,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2015,4.4,44,42,08,76,33,49
BOBS LAKE,510,5,444208,763349,2016,4.1,44,42,08,76,33,49
BOBS LAKE,510,6,443847,763539,1996,5.8,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,1997,5.7,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,1999,5.6,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2000,6,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2001,6.2,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2002,5.2,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2003,5.5,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2004,5.5,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2005,5.5,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2006,5.5,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2007,5.7,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2008,6.1,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2009,5.8,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2010,6.3,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2011,6.4,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2012,7.1,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2013,6.5,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2014,6.3,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2015,6.1,44,38,47,76,35,39
BOBS LAKE,510,6,443847,763539,2016,6.9,44,38,47,76,35,39
BOBS LAKE,510,7,444304,763206,1996,3.7,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,1997,4.7,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,1998,5,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,1999,5.6,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2000,4.3,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2001,5.1,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2002,4.5,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2003,4.5,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2004,4.7,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2005,4.4,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2006,4.6,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2007,4.6,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2008,4.5,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2009,4.4,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2010,4.9,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2011,3.9,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2012,4.9,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2013,4.6,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2014,4.8,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2015,4.6,44,43,04,76,32,06
BOBS LAKE,510,7,444304,763206,2016,5.1,44,43,04,76,32,06
BOBS LAKE,510,8,444332,763353,1997,3,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,1998,3,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,1999,3.1,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2000,3.3,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2001,2.8,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2002,2.9,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2003,2.9,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2004,2.7,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2005,2.4,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2010,3.5,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2014,3.7,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2015,3.9,44,43,32,76,33,53
BOBS LAKE,510,8,444332,763353,2016,3.2,44,43,32,76,33,53
BOBS LAKE,510,9,444249,763459,1996,4,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2000,5,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2001,4.6,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2002,5.7,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2003,5.1,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2004,5,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2005,4.8,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2006,5.1,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2007,5.7,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2008,5.3,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2009,5.6,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2010,4.9,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2011,5.9,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2012,5.6,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2013,6,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2014,5.2,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2015,5.3,44,42,49,76,34,59
BOBS LAKE,510,9,444249,763459,2016,5.8,44,42,49,76,34,59
BOBS LAKE,510,10,444430,763204,1999,7.3,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2000,5,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2001,5.2,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2002,4.7,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2003,5.3,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2004,4.5,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2005,4.9,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2006,4,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2007,4,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2008,4.5,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2009,4.7,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2010,4.4,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2011,4.6,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2012,5,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2014,4.3,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2015,4.8,44,44,30,76,32,04
BOBS LAKE,510,10,444430,763204,2016,4.8,44,44,30,76,32,04
BOBS LAKE,510,11,443936,763836,1996,4.5,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,1997,4.5,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,1998,4.2,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,1999,4.8,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2000,3.7,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2001,4.7,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2002,4.1,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2003,4.3,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2004,4.6,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2005,4.9,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2007,4.5,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2008,4.7,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2009,4.5,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2011,4.9,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2012,5.2,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2013,4.4,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2014,3.9,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2015,4.6,44,39,36,76,38,36
BOBS LAKE,510,11,443936,763836,2016,5.3,44,39,36,76,38,36
BOBS LAKE,510,14,443911,763721,2012,5.2,44,39,11,76,37,21
BOBS LAKE,510,16,444332,763353,2012,3.5,44,43,32,76,33,53
BOBS LAKE,510,16,444332,763353,2014,2.3,44,43,32,76,33,53
BOBS LAKE,510,17,444249,763459,2012,7,44,42,49,76,34,59
BOBS LAKE,510,17,444249,763459,2014,2.9,44,42,49,76,34,59
BOBS LAKE,510,18,444430,763204,2014,2.9,44,44,30,76,32,04
BOBS LAKE,510,19,443847,763539,2014,2.9,44,38,47,76,35,39
BOBS LAKE,510,20,443733,763737,2014,2.3,44,37,33,76,37,37
BOBS LAKE,510,21,443936,763836,2014,3.2,44,39,36,76,38,36
BOBS LAKE,510,23,444049,763548,2012,6.8,44,40,49,76,35,48
BOBS LAKE,510,23,444049,763548,2014,2.5,44,40,49,76,35,48
BOBS LAKE,510,24,444304,763206,2012,7.8,44,43,04,76,32,06
BOBS LAKE,510,24,444304,763206,2014,2.3,44,43,04,76,32,06
BOBS LAKE,510,25,444208,763349,2014,2.9,44,42,08,76,33,49
BOBS LAKE,7339,1,482933,810911,2005,3.8,48,29,33,81,09,11
BOLGER LAKE,521,1,454007,800956,1998,4.8,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,1999,4.2,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2000,4,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2001,4.2,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2002,3.8,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2003,4,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2004,4.1,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2005,4.5,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2006,3.8,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2007,3.8,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2008,3.8,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2009,3.8,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2010,4,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2011,4.4,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2012,4.2,45,40,07,80,09,56
BOLGER LAKE,521,1,454007,800956,2013,3.4,45,40,07,80,09,56
BONITA LAKE,528,1,453122,784322,2001,3.6,45,31,22,78,43,22
BONNIE LAKE,532,1,450800,791600,2004,6,45,08,00,79,16,00
BOOM LAKE,7591,1,481811,814725,2015,2.4,48,18,11,81,47,25
BOSHKUNG LAKE,539,2,450350,784340,2006,5.3,45,03,50,78,43,40
BOSHKUNG LAKE,539,2,450350,784340,2009,5.1,45,03,50,78,43,40
BOSHKUNG LAKE,539,2,450350,784340,2010,5.3,45,03,50,78,43,40
BOSHKUNG LAKE,539,2,450350,784340,2011,5.3,45,03,50,78,43,40
BOSHKUNG LAKE,539,2,450350,784340,2013,7.2,45,03,50,78,43,40
BOTTLE LAKE,541,1,444600,781700,2009,2.8,44,46,00,78,17,00
BOTT'S LAKE,7430,1,444900,780336,2006,3,44,49,00,78,03,36
BOULDER LAKE,7592,1,481244,821530,2015,1.4,48,12,44,82,15,30
BOULTER LAKE,545,1,451825,780300,2001,3.7,45,18,25,78,03,00
BOULTER LAKE,545,1,451825,780300,2002,3.7,45,18,25,78,03,00
BOULTER LAKE,545,1,451825,780300,2003,3.1,45,18,25,78,03,00
BOULTER LAKE,545,1,451825,780300,2005,3.6,45,18,25,78,03,00
BOULTER LAKE,545,1,451825,780300,2006,3,45,18,25,78,03,00
BOULTER LAKE,545,1,451825,780300,2007,3.5,45,18,25,78,03,00
BOW LAKE,551,1,445100,783350,2001,7.8,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2002,6.5,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2003,3.3,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2006,7.3,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2007,7.4,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2008,6.4,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2009,9.4,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2010,8.9,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2011,8.6,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2012,9.5,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2013,5.6,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2014,7.4,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2015,8.8,44,51,00,78,33,50
BOW LAKE,551,1,445100,783350,2016,6.2,44,51,00,78,33,50
BOWLEY LAKE,7495,1,451024,761509,2010,1.4,45,10,24,76,15,09
BOWLEY LAKE,7495,1,451024,761509,2012,1.5,45,10,24,76,15,09
BOWLEY LAKE,7495,1,451024,761509,2013,1.2,45,10,24,76,15,09
BOWLEY LAKE,7495,1,451024,761509,2014,1.2,45,10,24,76,15,09
BRADY LAKE,560,1,450300,785000,1993,3.1,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,1994,3.1,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,1995,3.6,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,1996,3.2,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2005,2.6,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2006,3,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2008,2.3,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2009,2.2,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2010,2.8,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2011,2.5,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2012,3.2,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2013,2.5,45,03,00,78,50,00
BRADY LAKE,560,1,450300,785000,2015,3.2,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,1997,3.3,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,1998,3.7,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,1999,3.4,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,2000,2.8,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,2001,3.6,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,2002,3.6,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,2003,3.5,45,03,00,78,50,00
BRADY LAKE,560,2,450300,785000,2014,2.3,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,1993,3.1,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,1994,3.1,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,1995,3.5,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,1996,3.1,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,2003,3.3,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,2004,3,45,03,00,78,50,00
BRADY LAKE,560,3,450300,785000,2007,3,45,03,00,78,50,00
BRANDY LAKE,562,1,450629,793132,2006,1.5,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2007,1.2,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2008,0.8,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2009,1.1,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2010,1.1,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2011,1.1,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2012,1.4,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2013,1.1,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2014,1.1,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2015,1.4,45,06,29,79,31,32
BRANDY LAKE,562,1,450629,793132,2016,1.2,45,06,29,79,31,32
BRENNAN LAKE,571,1,451839,795302,2012,2.9,45,18,39,79,53,02
BRENNAN LAKE,571,1,451839,795302,2014,3.5,45,18,39,79,53,02
BREWER LAKE,572,1,453529,781832,2002,3.3,45,35,29,78,18,32
BREWSTER LAKE,574,1,453929,772803,2014,5,45,39,29,77,28,03
BREWSTER'S LAKE,6852,1,442027,801816,1997,4.5,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,1998,4.8,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,1999,4.3,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2000,4,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2001,6.3,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2002,4.5,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2003,3.9,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2004,3.9,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2005,4.7,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2006,4.5,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2007,4.9,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2008,4.1,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2009,4.5,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2011,4.4,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2012,3.1,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2013,4.6,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2014,3.9,44,20,27,80,18,16
BREWSTER'S LAKE,6852,1,442027,801816,2016,3.2,44,20,27,80,18,16
BRIGHT LAKE,578,1,461516,831647,2009,2.1,46,15,16,83,16,47
BRIGHT LAKE,578,1,461516,831647,2011,1.3,46,15,16,83,16,47
BRIGHT LAKE,578,1,461516,831647,2012,2.4,46,15,16,83,16,47
BRIGHT LAKE,578,1,461516,831647,2013,3.2,46,15,16,83,16,47
BRIGHT LAKE,578,1,461516,831647,2014,2,46,15,16,83,16,47
BRIGHT LAKE,578,1,461516,831647,2016,2.1,46,15,16,83,16,47
BROOKS LAKE,590,1,452723,790002,2002,3.5,45,27,23,79,00,02
BROWNLEE LAKE,7524,1,461810,832537,2012,3.9,46,18,10,83,25,37
BROWNLEE LAKE,7524,1,461810,832537,2013,3.6,46,18,10,83,25,37
BRUCE LAKE,604,1,451058,793917,1994,2.9,45,10,58,79,39,17
BRUCE LAKE,604,1,451058,793917,1995,2.8,45,10,58,79,39,17
BRUCE LAKE,604,1,451058,793917,1996,3,45,10,58,79,39,17
BRUCE LAKE,604,1,451058,793917,1997,2.8,45,10,58,79,39,17
BRUCE LAKE,604,1,451058,793917,1998,3.3,45,10,58,79,39,17
BRUCE LAKE,604,2,451107,793849,1993,3.6,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,1994,2.7,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,1995,3.4,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,1996,3.1,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,1997,2.7,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,1999,2.9,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2000,2.5,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2001,2.5,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2002,2.8,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2003,3.1,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2004,3.2,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2005,3.4,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2006,3.9,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2007,3.6,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2008,3.1,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2009,3.2,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2010,3.4,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2011,3.8,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2012,3.8,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2013,3.4,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2014,3,45,11,07,79,38,49
BRUCE LAKE,604,3,451120,793814,1994,3.1,45,11,20,79,38,14
BRUCE LAKE,604,3,451120,793814,1995,2.8,45,11,20,79,38,14
BRUCE LAKE,604,3,451120,793814,1996,3.6,45,11,20,79,38,14
BRUCE LAKE,604,3,451120,793814,1997,3,45,11,20,79,38,14
BRULE LAKE (WENSLEY),6183,1,450140,770200,1996,7.5,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,1997,8.5,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,1999,8,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2001,8.8,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2002,7.2,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2008,6.6,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2009,7,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2010,7,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2011,6.8,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2012,6.7,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2013,6.8,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2014,6.9,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2015,6.4,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2016,7.1,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,2,450154,770210,2012,4,45,01,54,77,02,10
BRULE LAKE (WENSLEY),6183,3,450334,770311,2012,3.8,45,03,34,77,03,11
BRULE LAKE (WENSLEY),6183,4,450313,770343,2012,3.9,45,03,13,77,03,43
BRUSH LAKE,611,1,451617,794527,2009,3.6,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2010,4.1,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2011,3.6,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2012,3.8,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2013,4.3,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2014,3.6,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2016,4.5,45,16,17,79,45,27
BUCK LAKE,616,1,452332,785927,2002,6.3,45,23,32,78,59,27
BUCK LAKE,617,1,452452,792325,2002,1.3,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2005,2.1,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2008,1.5,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2009,1.7,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2011,1.8,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2012,2.2,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2013,1.8,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2014,1.7,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2015,1.8,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2016,2,45,24,52,79,23,25
BUCK LAKE,6186,1,443118,762811,1996,5.6,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,1997,4.2,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,1998,4.8,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,1999,4.6,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2000,4,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2001,4.2,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2002,3.4,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2003,3.5,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2004,3.3,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2005,3.3,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2006,3.4,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2007,3.4,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2008,3.3,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2009,3.3,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2010,3,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2011,2.8,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2012,3.1,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2014,2.8,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2015,2.9,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2016,3.9,44,31,18,76,28,11
BUCK LAKE,6186,2,443233,762703,1996,5.1,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,1997,4.7,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,1998,4.9,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,1999,4.7,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2000,4.5,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2001,4.8,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2002,4.9,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2007,2.6,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2008,2.8,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2009,3.1,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2010,3.2,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2011,2.7,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2012,3.3,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2013,3.7,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2014,2.9,44,32,33,76,27,03
