Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
THORNE LAKE (BIG DEVIL)(NL),5353,1,450003,793028,2007,12.75,45,0,3,79,30,28,,45.00083333,,45.00083333,,79.50777778,,79.50777778,,-79.50777778,,-79.50777778
THREE CORNER LAKE,5356,1,472500,814645,2004,13.65,47,25,0,81,46,45,,47.41666667,,47.41666667,,81.77916667,,81.77916667,,-81.77916667,,-81.77916667
THREE CORNER LAKE,5356,1,472500,814645,2005,19.3,47,25,0,81,46,45,,47.41666667,,47.41666667,,81.77916667,,81.77916667,,-81.77916667,,-81.77916667
THREE CORNER LAKE,5356,1,472500,814645,2007,11.85,47,25,0,81,46,45,,47.41666667,,47.41666667,,81.77916667,,81.77916667,,-81.77916667,,-81.77916667
THREE CORNER LAKE,5356,2,472556,814502,2004,13.5,47,25,56,81,45,2,,47.43222222,,47.43222222,,81.75055556,,81.75055556,,-81.75055556,,-81.75055556
THREE CORNER LAKE,5356,2,472556,814502,2005,17.3,47,25,56,81,45,2,,47.43222222,,47.43222222,,81.75055556,,81.75055556,,-81.75055556,,-81.75055556
THREE CORNER LAKE,5356,2,472556,814502,2007,10.55,47,25,56,81,45,2,,47.43222222,,47.43222222,,81.75055556,,81.75055556,,-81.75055556,,-81.75055556
THREE LAKES LAKE,5359,1,464926,830602,2004,5.7,46,49,26,83,6,2,,46.82388889,,46.82388889,,83.10055556,,83.10055556,,-83.10055556,,-83.10055556
THREE LEGGED LAKE,5360,1,451555,800113,2002,5.15,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,1,451555,800113,2003,3.35,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,1,451555,800113,2004,8.9,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,1,451555,800113,2005,2.9,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,1,451555,800113,2012,3.3,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,1,451555,800113,2013,4,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,1,451555,800113,2014,3.8,45,15,55,80,1,13,,45.26527778,,45.26527778,,80.02027778,,80.02027778,,-80.02027778,,-80.02027778
THREE LEGGED LAKE,5360,2,451554,800056,2013,4.5,45,15,54,80,0,56,,45.265,,45.265,,80.01555556,,80.01555556,,-80.01555556,,-80.01555556
THREE LEGGED LAKE,5360,2,451554,800056,2015,3.1,45,15,54,80,0,56,,45.265,,45.265,,80.01555556,,80.01555556,,-80.01555556,,-80.01555556
THREE MILE LAKE,5361,1,445255,791543,2002,15.25,44,52,55,79,15,43,,44.88194444,,44.88194444,,79.26194444,,79.26194444,,-79.26194444,,-79.26194444
THREE MILE LAKE,5362,1,451040,792552,2007,18.58333333,45,10,40,79,25,52,,45.17777778,,45.17777778,,79.43111111,,79.43111111,,-79.43111111,,-79.43111111
THREE MILE LAKE,5362,2,451100,792548,2004,29.95,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2006,22.175,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2007,23.37,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2008,24.48,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2009,21.3375,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2010,23.52,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2011,21.16666667,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2012,25.75,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2013,22.95,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2014,25.73333333,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2015,31.35,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,2,451100,792548,2016,21.5,45,11,0,79,25,48,,45.18333333,,45.18333333,,79.43,,79.43,,-79.43,,-79.43
THREE MILE LAKE,5362,5,451126,792805,2002,14.5,45,11,26,79,28,5,,45.19055556,,45.19055556,,79.46805556,,79.46805556,,-79.46805556,,-79.46805556
THREE MILE LAKE,5362,5,451126,792805,2004,14.75,45,11,26,79,28,5,,45.19055556,,45.19055556,,79.46805556,,79.46805556,,-79.46805556,,-79.46805556
THREE MILE LAKE,5362,5,451126,792805,2006,19.075,45,11,26,79,28,5,,45.19055556,,45.19055556,,79.46805556,,79.46805556,,-79.46805556,,-79.46805556
THREE MILE LAKE,5362,5,451126,792805,2007,15.525,45,11,26,79,28,5,,45.19055556,,45.19055556,,79.46805556,,79.46805556,,-79.46805556,,-79.46805556
THREE MILE LAKE,5362,6,451026,792747,2002,22.5,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2004,24.7,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2006,19.28,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2007,18.98,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2008,14.225,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2009,19.76,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2010,21.95,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2011,21.3,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2012,21.54285714,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2013,24.74,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2014,22.68333333,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2015,30.31666667,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,6,451026,792747,2016,23.86,45,10,26,79,27,47,,45.17388889,,45.17388889,,79.46305556,,79.46305556,,-79.46305556,,-79.46305556
THREE MILE LAKE,5362,7,451026,792745,2006,19.78333333,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2007,15.62,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2008,23.48333333,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2009,15.41,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2010,15.15,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2011,15.03333333,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2012,13.78333333,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2013,17.86666667,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2014,15.1,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2015,15.325,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,7,451026,792745,2016,11.4,45,10,26,79,27,45,,45.17388889,,45.17388889,,79.4625,,79.4625,,-79.4625,,-79.4625
THREE MILE LAKE,5362,8,450990,792860,2014,22.9,45,9,90,79,28,60,,45.175,,45.175,,79.48333333,,79.48333333,,-79.48333333,,-79.48333333
THREE MILE LAKE,5362,8,450990,792860,2015,29.71666667,45,9,90,79,28,60,,45.175,,45.175,,79.48333333,,79.48333333,,-79.48333333,,-79.48333333
THREE MILE LAKE,5362,8,450990,792860,2016,23.36666667,45,9,90,79,28,60,,45.175,,45.175,,79.48333333,,79.48333333,,-79.48333333,,-79.48333333
THREE MILE LAKE,5362,9,451027,792938,2015,31.72,45,10,27,79,29,38,,45.17416667,,45.17416667,,79.49388889,,79.49388889,,-79.49388889,,-79.49388889
THREE MILE LAKE,5362,9,451027,792938,2016,29.48,45,10,27,79,29,38,,45.17416667,,45.17416667,,79.49388889,,79.49388889,,-79.49388889,,-79.49388889
THREE MILE LAKE,7129,1,453587,791880,2002,9.15,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,1,453587,791880,2003,6.43,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,1,453587,791880,2004,8.833333333,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,1,453587,791880,2005,7.008333333,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,1,453587,791880,2006,10.08,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,1,453587,791880,2009,10.0125,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,1,453587,791880,2014,11.2,45,35,87,79,18,80,,45.6075,,45.6075,,79.32222222,,79.32222222,,-79.32222222,,-79.32222222
THREE MILE LAKE,7129,2,453557,791854,2010,9.433333333,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE MILE LAKE,7129,2,453557,791854,2011,11.75,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE MILE LAKE,7129,2,453557,791854,2012,11.63333333,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE MILE LAKE,7129,2,453557,791854,2013,9.483333333,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE MILE LAKE,7129,2,453557,791854,2014,9.41,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE MILE LAKE,7129,2,453557,791854,2015,10.1,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE MILE LAKE,7129,2,453557,791854,2016,11,45,35,57,79,18,54,,45.59916667,,45.59916667,,79.315,,79.315,,-79.315,,-79.315
THREE NATIONS LAKE,7535,1,483057,810618,2012,15.1,48,30,57,81,6,18,,48.51583333,,48.51583333,,81.105,,81.105,,-81.105,,-81.105
THREE NATIONS LAKE,7535,1,483057,810618,2013,17.7,48,30,57,81,6,18,,48.51583333,,48.51583333,,81.105,,81.105,,-81.105,,-81.105
THREE NATIONS LAKE,7535,2,483106,810525,2012,20,48,31,6,81,5,25,,48.51833333,,48.51833333,,81.09027778,,81.09027778,,-81.09027778,,-81.09027778
THREE NATIONS LAKE,7535,2,483106,810525,2013,18.9,48,31,6,81,5,25,,48.51833333,,48.51833333,,81.09027778,,81.09027778,,-81.09027778,,-81.09027778
THUNDER LAKE,5370,1,494537,923902,2014,11.7,49,45,37,92,39,2,,49.76027778,,49.76027778,,92.65055556,,92.65055556,,-92.65055556,,-92.65055556
THUNDER LAKE,5370,1,494537,923902,2015,61.4,49,45,37,92,39,2,,49.76027778,,49.76027778,,92.65055556,,92.65055556,,-92.65055556,,-92.65055556
THUNDER LAKE,5370,1,494537,923902,2016,18.7,49,45,37,92,39,2,,49.76027778,,49.76027778,,92.65055556,,92.65055556,,-92.65055556,,-92.65055556
THUNDER LAKE,5370,2,494647,924129,2016,11.5,49,46,47,92,41,29,,49.77972222,,49.77972222,,92.69138889,,92.69138889,,-92.69138889,,-92.69138889
THURSTON LAKE (BASS),7422,1,461315,825353,2006,3.6,46,13,15,82,53,53,,46.22083333,,46.22083333,,82.89805556,,82.89805556,,-82.89805556,,-82.89805556
TIFFIN LAKE (SILVER LAKE),5373,1,451329,794806,2010,7.2,45,13,29,79,48,6,,45.22472222,,45.22472222,,79.80166667,,79.80166667,,-79.80166667,,-79.80166667
TIFFIN LAKE (SILVER LAKE),5373,1,451329,794806,2012,5,45,13,29,79,48,6,,45.22472222,,45.22472222,,79.80166667,,79.80166667,,-79.80166667,,-79.80166667
TIFFIN LAKE (SILVER LAKE),5373,1,451329,794806,2014,6.5,45,13,29,79,48,6,,45.22472222,,45.22472222,,79.80166667,,79.80166667,,-79.80166667,,-79.80166667
TIFFIN LAKE (SILVER LAKE),5373,1,451329,794806,2016,8.8,45,13,29,79,48,6,,45.22472222,,45.22472222,,79.80166667,,79.80166667,,-79.80166667,,-79.80166667
TILDEN LAKE,5376,1,463700,793900,2006,5.6,46,37,0,79,39,0,,46.61666667,,46.61666667,,79.65,,79.65,,-79.65,,-79.65
TILDEN LAKE,5376,2,463715,793852,2006,5.7,46,37,15,79,38,52,,46.62083333,,46.62083333,,79.64777778,,79.64777778,,-79.64777778,,-79.64777778
TILDEN LAKE,5376,3,463700,793900,2006,5.25,46,37,0,79,39,0,,46.61666667,,46.61666667,,79.65,,79.65,,-79.65,,-79.65
TILDEN LAKE,5376,4,463715,793852,2006,5.6,46,37,15,79,38,52,,46.62083333,,46.62083333,,79.64777778,,79.64777778,,-79.64777778,,-79.64777778
TILDEN LAKE,5376,5,463839,794055,2014,9.2,46,38,39,79,40,55,,46.64416667,,46.64416667,,79.68194444,,79.68194444,,-79.68194444,,-79.68194444
TILDEN LAKE,5376,5,463839,794055,2015,11.3,46,38,39,79,40,55,,46.64416667,,46.64416667,,79.68194444,,79.68194444,,-79.68194444,,-79.68194444
TILTON LAKE,5382,1,462113,810432,2002,6.325,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2003,8.175,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2004,3.7,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2005,3.85,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2006,4.45,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2007,4.7,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2008,5.25,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2009,4.7,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,1,462113,810432,2010,4.4,46,21,13,81,4,32,,46.35361111,,46.35361111,,81.07555556,,81.07555556,,-81.07555556,,-81.07555556
TILTON LAKE,5382,3,462126,810417,2003,5.5,46,21,26,81,4,17,,46.35722222,,46.35722222,,81.07138889,,81.07138889,,-81.07138889,,-81.07138889
TILTON LAKE,5382,3,462126,810417,2007,6.7,46,21,26,81,4,17,,46.35722222,,46.35722222,,81.07138889,,81.07138889,,-81.07138889,,-81.07138889
TILTON LAKE,5382,3,462126,810417,2010,4.1,46,21,26,81,4,17,,46.35722222,,46.35722222,,81.07138889,,81.07138889,,-81.07138889,,-81.07138889
TILTON LAKE,5382,3,462126,810417,2012,3.8,46,21,26,81,4,17,,46.35722222,,46.35722222,,81.07138889,,81.07138889,,-81.07138889,,-81.07138889
TILTON LAKE,5382,3,462126,810417,2013,5.4,46,21,26,81,4,17,,46.35722222,,46.35722222,,81.07138889,,81.07138889,,-81.07138889,,-81.07138889
TILTON LAKE,5382,3,462126,810417,2015,7.5,46,21,26,81,4,17,,46.35722222,,46.35722222,,81.07138889,,81.07138889,,-81.07138889,,-81.07138889
TIMISKAMING LAKE,2478,10,471655,792716,2014,29.4,47,16,55,79,27,16,,47.28194444,,47.28194444,,79.45444444,,79.45444444,,-79.45444444,,-79.45444444
TIMISKAMING LAKE,2478,11,471920,792815,2014,28.8,47,19,20,79,28,15,,47.32222222,,47.32222222,,79.47083333,,79.47083333,,-79.47083333,,-79.47083333
TIMISKAMING LAKE,2478,12,472151,792922,2014,29.4,47,21,51,79,29,22,,47.36416667,,47.36416667,,79.48944444,,79.48944444,,-79.48944444,,-79.48944444
TIMISKAMING LAKE,2478,13,472437,792925,2014,27.2,47,24,37,79,29,25,,47.41027778,,47.41027778,,79.49027778,,79.49027778,,-79.49027778,,-79.49027778
TIMISKAMING LAKE,2478,14,472447,793445,2014,23.9,47,24,47,79,34,45,,47.41305556,,47.41305556,,79.57916667,,79.57916667,,-79.57916667,,-79.57916667
TIMISKAMING LAKE,2478,15,472656,793216,2014,22.7,47,26,56,79,32,16,,47.44888889,,47.44888889,,79.53777778,,79.53777778,,-79.53777778,,-79.53777778
TIMISKAMING LAKE,2478,16,473031,793128,2014,23.7,47,30,31,79,31,28,,47.50861111,,47.50861111,,79.52444444,,79.52444444,,-79.52444444,,-79.52444444
TIMISKAMING LAKE,2478,17,473304,792954,2014,18.6,47,33,4,79,29,54,,47.55111111,,47.55111111,,79.49833333,,79.49833333,,-79.49833333,,-79.49833333
TIMISKAMING LAKE,2478,18,473231,793405,2014,21.9,47,32,31,79,34,5,,47.54194444,,47.54194444,,79.56805556,,79.56805556,,-79.56805556,,-79.56805556
TIMISKAMING LAKE,2478,19,472850,793806,2014,22.8,47,28,50,79,38,6,,47.48055556,,47.48055556,,79.635,,79.635,,-79.635,,-79.635
TIMISKAMING LAKE,2478,20,473029,793957,2014,35.8,47,30,29,79,39,57,,47.50805556,,47.50805556,,79.66583333,,79.66583333,,-79.66583333,,-79.66583333
TIMISKAMING LAKE,2478,21,472954,793853,2014,23.2,47,29,54,79,38,53,,47.49833333,,47.49833333,,79.64805556,,79.64805556,,-79.64805556,,-79.64805556
TIMISKAMING LAKE,2478,22,471655,792716,2015,28.2,47,16,55,79,27,16,,47.28194444,,47.28194444,,79.45444444,,79.45444444,,-79.45444444,,-79.45444444
TIMISKAMING LAKE,2478,23,471920,792815,2015,28.8,47,19,20,79,28,15,,47.32222222,,47.32222222,,79.47083333,,79.47083333,,-79.47083333,,-79.47083333
TIMISKAMING LAKE,2478,24,472151,792922,2015,30.3,47,21,51,79,29,22,,47.36416667,,47.36416667,,79.48944444,,79.48944444,,-79.48944444,,-79.48944444
TIMISKAMING LAKE,2478,25,472437,792925,2015,27.4,47,24,37,79,29,25,,47.41027778,,47.41027778,,79.49027778,,79.49027778,,-79.49027778,,-79.49027778
TIMISKAMING LAKE,2478,26,472656,793216,2015,27.5,47,26,56,79,32,16,,47.44888889,,47.44888889,,79.53777778,,79.53777778,,-79.53777778,,-79.53777778
TIMISKAMING LAKE,2478,27,472447,793445,2015,26.8,47,24,47,79,34,45,,47.41305556,,47.41305556,,79.57916667,,79.57916667,,-79.57916667,,-79.57916667
TIMISKAMING LAKE,2478,28,473031,793128,2015,32.5,47,30,31,79,31,28,,47.50861111,,47.50861111,,79.52444444,,79.52444444,,-79.52444444,,-79.52444444
TIMISKAMING LAKE,2478,29,473304,792954,2015,21.6,47,33,4,79,29,54,,47.55111111,,47.55111111,,79.49833333,,79.49833333,,-79.49833333,,-79.49833333
TIMISKAMING LAKE,2478,30,473231,793405,2015,32.8,47,32,31,79,34,5,,47.54194444,,47.54194444,,79.56805556,,79.56805556,,-79.56805556,,-79.56805556
TIMISKAMING LAKE,2478,31,472850,793806,2015,30.7,47,28,50,79,38,6,,47.48055556,,47.48055556,,79.635,,79.635,,-79.635,,-79.635
TIMISKAMING LAKE,2478,32,473029,793957,2015,44,47,30,29,79,39,57,,47.50805556,,47.50805556,,79.66583333,,79.66583333,,-79.66583333,,-79.66583333
TIMMUS LAKE,5388,1,484020,890524,2007,4.85,48,40,20,89,5,24,,48.67222222,,48.67222222,,89.09,,89.09,,-89.09,,-89.09
TOAD LAKE,5397,1,452615,785613,2003,7.95,45,26,15,78,56,13,,45.4375,,45.4375,,78.93694444,,78.93694444,,-78.93694444,,-78.93694444
TOAD LAKE,5397,1,452615,785613,2004,6.65,45,26,15,78,56,13,,45.4375,,45.4375,,78.93694444,,78.93694444,,-78.93694444,,-78.93694444
TOAD LAKE,5397,1,452615,785613,2005,6.35,45,26,15,78,56,13,,45.4375,,45.4375,,78.93694444,,78.93694444,,-78.93694444,,-78.93694444
TOBACCO LAKE,6874,1,455153,822649,2004,5.05,45,51,53,82,26,49,,45.86472222,,45.86472222,,82.44694444,,82.44694444,,-82.44694444,,-82.44694444
TOBACCO LAKE,6874,1,455153,822649,2005,4.75,45,51,53,82,26,49,,45.86472222,,45.86472222,,82.44694444,,82.44694444,,-82.44694444,,-82.44694444
TOBACCO LAKE,6874,2,455050,822626,2002,9.933333333,45,50,50,82,26,26,,45.84722222,,45.84722222,,82.44055556,,82.44055556,,-82.44055556,,-82.44055556
TOBACCO LAKE,6874,2,455050,822626,2004,6.325,45,50,50,82,26,26,,45.84722222,,45.84722222,,82.44055556,,82.44055556,,-82.44055556,,-82.44055556
TOBACCO LAKE,6874,2,455050,822626,2005,5.5,45,50,50,82,26,26,,45.84722222,,45.84722222,,82.44055556,,82.44055556,,-82.44055556,,-82.44055556
TOMIKO LAKE,7369,1,463200,794900,2006,5.3,46,32,0,79,49,0,,46.53333333,,46.53333333,,79.81666667,,79.81666667,,-79.81666667,,-79.81666667
TOMIKO LAKE,7369,2,463200,794900,2006,5.15,46,32,0,79,49,0,,46.53333333,,46.53333333,,79.81666667,,79.81666667,,-79.81666667,,-79.81666667
TOMIKO LAKE,7369,3,463200,794900,2006,5.55,46,32,0,79,49,0,,46.53333333,,46.53333333,,79.81666667,,79.81666667,,-79.81666667,,-79.81666667
TOMIKO LAKE,7369,4,463200,794900,2006,4.9,46,32,0,79,49,0,,46.53333333,,46.53333333,,79.81666667,,79.81666667,,-79.81666667,,-79.81666667
TOMLINSON LAKE,7355,1,490203,903302,2004,20.4,49,2,3,90,33,2,,49.03416667,,49.03416667,,90.55055556,,90.55055556,,-90.55055556,,-90.55055556
TOMLINSON LAKE,7355,2,490150,903245,2004,20.75,49,1,50,90,32,45,,49.03055556,,49.03055556,,90.54583333,,90.54583333,,-90.54583333,,-90.54583333
TOMLINSON LAKE,7355,2,490150,903245,2005,19.05,49,1,50,90,32,45,,49.03055556,,49.03055556,,90.54583333,,90.54583333,,-90.54583333,,-90.54583333
TOMLINSON LAKE,7355,2,490150,903245,2006,15.35,49,1,50,90,32,45,,49.03055556,,49.03055556,,90.54583333,,90.54583333,,-90.54583333,,-90.54583333
TOMLINSON LAKE,7355,3,490134,903223,2004,21.4,49,1,34,90,32,23,,49.02611111,,49.02611111,,90.53972222,,90.53972222,,-90.53972222,,-90.53972222
TOMMY LAKE,7488,1,444321,762521,2010,14.2,44,43,21,76,25,21,,44.7225,,44.7225,,76.4225,,76.4225,,-76.4225,,-76.4225
TOMMY LAKE,7488,1,444321,762521,2012,9.5,44,43,21,76,25,21,,44.7225,,44.7225,,76.4225,,76.4225,,-76.4225,,-76.4225
TOMMY LAKE,7488,1,444321,762521,2013,24.7,44,43,21,76,25,21,,44.7225,,44.7225,,76.4225,,76.4225,,-76.4225,,-76.4225
TOMMY LAKE,7488,1,444321,762521,2014,25.7,44,43,21,76,25,21,,44.7225,,44.7225,,76.4225,,76.4225,,-76.4225,,-76.4225
TOMMY LAKE,7488,1,444321,762521,2015,25.5,44,43,21,76,25,21,,44.7225,,44.7225,,76.4225,,76.4225,,-76.4225,,-76.4225
TOMMY LAKE,7488,1,444321,762521,2016,12.9,44,43,21,76,25,21,,44.7225,,44.7225,,76.4225,,76.4225,,-76.4225,,-76.4225
TOODEE LAKE,5409,1,464507,831056,2004,6.35,46,45,7,83,10,56,,46.75194444,,46.75194444,,83.18222222,,83.18222222,,-83.18222222,,-83.18222222
TOOKE LAKE,5411,1,451035,790811,2003,3.8,45,10,35,79,8,11,,45.17638889,,45.17638889,,79.13638889,,79.13638889,,-79.13638889,,-79.13638889
