Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long
LAKE CLEAR,2453,4,452616,771151,2006,8.65,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2007,5.35,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2008,12.9,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2009,6.75,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2010,7.8,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2011,8.4,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2012,8.5,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2013,10.1,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2014,10.4,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2015,8.5,45,26,16,77,11,51
LAKE CLEAR,2453,4,452616,771151,2016,7.5,45,26,16,77,11,51
LAKE CLEAR,2453,5,452538,771133,2011,6.7,45,25,38,77,11,33
LAKE CLEAR,2453,5,452538,771133,2012,8.4,45,25,38,77,11,33
LAKE CLEAR,2453,5,452538,771133,2013,7.4,45,25,38,77,11,33
LAKE CLEAR,2453,5,452538,771133,2014,11,45,25,38,77,11,33
LAKE CLEAR,2453,5,452538,771133,2015,8.9,45,25,38,77,11,33
LAKE CLEAR,2453,5,452538,771133,2016,6.9,45,25,38,77,11,33
LAKE NO.6 (WEALTHY LAKES),7352,1,482354,811923,2004,12.05,48,23,54,81,19,23
LAKE OF BAYS,2469,1,451447,790147,2002,8.45,45,14,47,79,01,47
LAKE OF BAYS,2469,1,451447,790147,2003,3.8,45,14,47,79,01,47
LAKE OF BAYS,2469,2,451926,790103,2002,11.15,45,19,26,79,01,03
LAKE OF BAYS,2469,2,451926,790103,2003,5.475,45,19,26,79,01,03
LAKE OF BAYS,2469,3,451342,790414,2002,4.55,45,13,42,79,04,14
LAKE OF BAYS,2469,3,451342,790414,2003,4.05,45,13,42,79,04,14
LAKE OF BAYS,2469,4,451306,790538,2002,5,45,13,06,79,05,38
LAKE OF BAYS,2469,4,451306,790538,2003,5.35,45,13,06,79,05,38
LAKE OF BAYS,2469,5,451708,790200,2002,7.45,45,17,08,79,02,00
LAKE OF BAYS,2469,5,451708,790200,2003,4.175,45,17,08,79,02,00
LAKE OF BAYS,2469,6,451433,785424,2002,17,45,14,33,78,54,24
LAKE OF BAYS,2469,6,451433,785424,2003,4.925,45,14,33,78,54,24
LAKE OF BAYS,2469,7,451726,790430,2003,4.8,45,17,26,79,04,30
LAKE OF BAYS,2469,7,451726,790430,2004,19.55,45,17,26,79,04,30
LAKE OF BAYS,2469,7,451726,790430,2005,5.55,45,17,26,79,04,30
LAKE OF BAYS,2469,7,451726,790430,2006,5.9,45,17,26,79,04,30
LAKE OF BAYS,2469,7,451726,790430,2007,7.9,45,17,26,79,04,30
LAKE OF BAYS,2469,8,451836,790428,2003,5.5,45,18,36,79,04,28
LAKE OF BAYS,2469,9,451850,790257,2003,6.2,45,18,50,79,02,57
LAKE OF BAYS,2469,10,451638,785828,2003,5.3,45,16,38,78,58,28
LAKE OF BAYS,2469,11,450918,790706,2003,5.8,45,09,18,79,07,06
LAKE OF BAYS,2469,12,451456,785303,2004,3.65,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2005,4.3,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2006,5.6,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2007,7.7,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2008,3.8,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2009,8.45,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2010,6.1,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2011,4.6,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2012,4.8,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2013,6.5,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2014,4.3,45,14,56,78,53,03
LAKE OF BAYS,2469,12,451456,785303,2015,6.6,45,14,56,78,53,03
LAKE OF ISLANDS,6236,1,444623,774443,2004,7.79,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2005,8.725,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2009,5.6,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2010,7.6,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2011,8.7,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2012,5.7,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2013,7.1,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2014,9,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2015,6.6,44,46,23,77,44,43
LAKE OF ISLANDS,6236,1,444623,774443,2016,4.8,44,46,23,77,44,43
LAKE OF THE WOODS,2473,1,491511,940224,2004,12.9,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2005,10.75,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2006,10.75,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2008,17.35,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2009,17.65,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2010,10.8,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2011,9.3,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2012,10,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2013,15.6,49,15,11,94,02,24
LAKE OF THE WOODS,2473,1,491511,940224,2014,13,49,15,11,94,02,24
LAKE OF THE WOODS,2473,2,493530,942150,2002,25.92,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2003,23.2416666666667,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2004,25.0833333333333,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2005,22.4916666666667,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2006,54.52,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2007,28.8916666666667,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2008,23.5,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2009,25.6,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2010,22.1,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2011,25.6,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2012,27.8166666666667,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2013,39.25,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2014,22.7166666666667,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2015,133.766666666667,49,35,30,94,21,50
LAKE OF THE WOODS,2473,2,493530,942150,2016,188.733333333333,49,35,30,94,21,50
LAKE OF THE WOODS,2473,3,493725,944526,2004,15.6,49,37,25,94,45,26
LAKE OF THE WOODS,2473,4,494120,942110,2002,29.05,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2003,22.8,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2004,21.8,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2005,17.6,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2006,13.9,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2007,10.7,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2008,21.65,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2009,22.05,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2010,20.4,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2011,25.6,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2012,15.8,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2013,17.3,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2014,23.1,49,41,20,94,21,10
LAKE OF THE WOODS,2473,4,494120,942110,2015,28.5,49,41,20,94,21,10
LAKE OF THE WOODS,2473,5,493823,941915,2002,28.15,49,38,23,94,19,15
LAKE OF THE WOODS,2473,5,493823,941915,2003,25.02,49,38,23,94,19,15
LAKE OF THE WOODS,2473,5,493823,941915,2004,19.71,49,38,23,94,19,15
LAKE OF THE WOODS,2473,5,493823,941915,2005,20.9333333333333,49,38,23,94,19,15
LAKE OF THE WOODS,2473,5,493823,941915,2006,18.02,49,38,23,94,19,15
LAKE OF THE WOODS,2473,5,493823,941915,2007,23.8,49,38,23,94,19,15
LAKE OF THE WOODS,2473,8,494250,943930,2002,18.5,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2003,13.9,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2004,17.05,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2005,11.75,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2006,13.5,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2007,13.75,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2008,40.25,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2009,14.05,49,42,50,94,39,30
LAKE OF THE WOODS,2473,8,494250,943930,2010,11.8,49,42,50,94,39,30
LAKE OF THE WOODS,2473,9,494100,944500,2002,16.25,49,41,00,94,45,00
LAKE OF THE WOODS,2473,9,494100,944500,2003,15.4,49,41,00,94,45,00
LAKE OF THE WOODS,2473,9,494100,944500,2004,11.45,49,41,00,94,45,00
LAKE OF THE WOODS,2473,9,494100,944500,2005,13.45,49,41,00,94,45,00
LAKE OF THE WOODS,2473,9,494100,944500,2006,12.85,49,41,00,94,45,00
LAKE OF THE WOODS,2473,9,494100,944500,2007,13.25,49,41,00,94,45,00
LAKE OF THE WOODS,2473,10,494310,943925,2003,22.65,49,43,10,94,39,25
LAKE OF THE WOODS,2473,10,494310,943925,2005,15.4,49,43,10,94,39,25
LAKE OF THE WOODS,2473,10,494310,943925,2006,12.95,49,43,10,94,39,25
LAKE OF THE WOODS,2473,10,494310,943925,2007,15.3,49,43,10,94,39,25
LAKE OF THE WOODS,2473,10,494310,943925,2008,18.7,49,43,10,94,39,25
LAKE OF THE WOODS,2473,10,494310,943925,2009,11.9,49,43,10,94,39,25
LAKE OF THE WOODS,2473,11,494229,942755,2008,15.825,49,42,29,94,27,55
LAKE OF THE WOODS,2473,11,494229,942755,2009,19.65,49,42,29,94,27,55
LAKE OF THE WOODS,2473,11,494229,942755,2010,15.5,49,42,29,94,27,55
LAKE OF THE WOODS,2473,11,494229,942755,2011,19.4,49,42,29,94,27,55
LAKE OF THE WOODS,2473,11,494229,942755,2013,24.3,49,42,29,94,27,55
LAKE OF THE WOODS,2473,12,494045,945010,2002,23.7166666666667,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2003,19.4428571428571,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2004,17.5916666666667,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2005,16.975,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2006,15.2666666666667,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2007,16.9333333333333,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2008,14.7333333333333,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2009,16.3583333333333,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2010,16.1666666666667,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2011,13.6833333333333,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2012,12.96,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2013,16.1,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2014,14.52,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2015,14.74,49,40,45,94,50,10
LAKE OF THE WOODS,2473,12,494045,945010,2016,15.86,49,40,45,94,50,10
LAKE OF THE WOODS,2473,15,494219,944819,2002,15.05,49,42,19,94,48,19
LAKE OF THE WOODS,2473,15,494219,944819,2003,21.4,49,42,19,94,48,19
LAKE OF THE WOODS,2473,15,494219,944819,2004,17.3,49,42,19,94,48,19
LAKE OF THE WOODS,2473,15,494219,944819,2005,19.2,49,42,19,94,48,19
LAKE OF THE WOODS,2473,15,494219,944819,2006,24.95,49,42,19,94,48,19
LAKE OF THE WOODS,2473,15,494219,944819,2007,16.95,49,42,19,94,48,19
LAKE OF THE WOODS,2473,16,494424,943131,2007,18.75,49,44,24,94,31,31
LAKE OF THE WOODS,2473,16,494424,943131,2009,25.2,49,44,24,94,31,31
LAKE OF THE WOODS,2473,17,493836,945505,2004,17.75,49,38,36,94,55,05
LAKE OF THE WOODS,2473,17,493836,945505,2005,11.85,49,38,36,94,55,05
LAKE OF THE WOODS,2473,17,493836,945505,2006,9.7,49,38,36,94,55,05
LAKE OF THE WOODS,2473,17,493836,945505,2007,12.4,49,38,36,94,55,05
LAKE OF THE WOODS,2473,17,493836,945505,2009,12.55,49,38,36,94,55,05
LAKE OF THE WOODS,2473,17,493836,945505,2011,10.4,49,38,36,94,55,05
LAKE OF THE WOODS,2473,18,494204,944710,2002,14.3,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2004,19.1,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2005,16.8,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2006,19.95,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2007,15.2,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2008,14.8,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2009,14.7,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2010,14.1,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2011,9.8,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2012,13.7,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2013,14.3,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2014,18.7,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2015,19.8,49,42,04,94,47,10
LAKE OF THE WOODS,2473,18,494204,944710,2016,15.6,49,42,04,94,47,10
LAKE OF THE WOODS,2473,20,493905,945338,2002,20.25,49,39,05,94,53,38
LAKE OF THE WOODS,2473,20,493905,945338,2003,8.95,49,39,05,94,53,38
LAKE OF THE WOODS,2473,21,493900,945130,2002,17.1,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2003,12.3,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2004,12.55,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2005,11.45,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2006,9.9,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2007,10.7,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2008,22.7,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2009,11.2,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2010,11.5,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2011,10.1,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2012,9,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2013,11.3,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2014,19.5,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2015,11.4,49,39,00,94,51,30
LAKE OF THE WOODS,2473,21,493900,945130,2016,9.9,49,39,00,94,51,30
LAKE OF THE WOODS,2473,22,493834,945514,2002,33.3,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2003,10.7,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2004,21.45,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2005,10.85,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2006,12.05,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2007,9.8,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2008,18.4,49,38,34,94,55,14
LAKE OF THE WOODS,2473,22,493834,945514,2009,9.7,49,38,34,94,55,14
LAKE OF THE WOODS,2473,23,493555,942600,2002,25.85,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2003,29.325,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2004,24.13,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2005,20.9125,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2006,22.2166666666667,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2007,27.05,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2008,22.15,49,35,55,94,26,00
LAKE OF THE WOODS,2473,23,493555,942600,2009,22.7,49,35,55,94,26,00
LAKE OF THE WOODS,2473,25,493914,942540,2002,17.95,49,39,14,94,25,40
LAKE OF THE WOODS,2473,25,493914,942540,2003,19.6,49,39,14,94,25,40
LAKE OF THE WOODS,2473,25,493914,942540,2004,19.8,49,39,14,94,25,40
LAKE OF THE WOODS,2473,25,493914,942540,2006,16.75,49,39,14,94,25,40
LAKE OF THE WOODS,2473,28,492500,935743,2002,18.99,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2003,17.4875,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2004,24.35,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2005,21.075,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2008,18.06,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2009,12.28,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2010,9.6,49,25,00,93,57,43
LAKE OF THE WOODS,2473,28,492500,935743,2011,17.4,49,25,00,93,57,43
LAKE OF THE WOODS,2473,29,492700,940510,2002,15.3666666666667,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2003,9.58333333333333,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2004,11.4375,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2005,9.63333333333333,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2006,9.2,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2007,9.5,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2008,10.7333333333333,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2009,11.675,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2010,13.925,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2011,9.86666666666667,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2012,10.8,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2013,11.15,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2014,11.825,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2015,11.82,49,27,00,94,05,10
LAKE OF THE WOODS,2473,29,492700,940510,2016,11.38,49,27,00,94,05,10
LAKE OF THE WOODS,2473,31,493936,942705,2002,25.84,49,39,36,94,27,05
LAKE OF THE WOODS,2473,31,493936,942705,2003,24.0166666666667,49,39,36,94,27,05
LAKE OF THE WOODS,2473,31,493936,942705,2004,24.28,49,39,36,94,27,05
LAKE OF THE WOODS,2473,31,493936,942705,2005,22.7,49,39,36,94,27,05
LAKE OF THE WOODS,2473,31,493936,942705,2006,18.97,49,39,36,94,27,05
LAKE OF THE WOODS,2473,31,493936,942705,2007,28.725,49,39,36,94,27,05
LAKE OF THE WOODS,2473,31,493936,942705,2008,20.05,49,39,36,94,27,05
LAKE OF THE WOODS,2473,32,493838,944333,2003,14.45,49,38,38,94,43,33
LAKE OF THE WOODS,2473,32,493838,944333,2004,13.35,49,38,38,94,43,33
LAKE OF THE WOODS,2473,32,493838,944333,2005,13.75,49,38,38,94,43,33
LAKE OF THE WOODS,2473,32,493838,944333,2006,10.6,49,38,38,94,43,33
LAKE OF THE WOODS,2473,33,494128,943319,2002,19.8,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2003,12.9,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2004,24.75,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2005,16.85,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2006,15.25,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2007,12.25,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2008,14.85,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2009,15,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2010,11.7,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2011,15.3,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2012,12.5,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2013,18,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2014,26.7,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2015,13.7,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2016,15.1,49,41,28,94,33,19
LAKE OF THE WOODS,2473,34,490721,942955,2004,28.35,49,07,21,94,29,55
LAKE OF THE WOODS,2473,34,490721,942955,2005,19.4,49,07,21,94,29,55
LAKE OF THE WOODS,2473,34,490721,942955,2006,25.75,49,07,21,94,29,55
LAKE OF THE WOODS,2473,34,490721,942955,2007,31.95,49,07,21,94,29,55
LAKE OF THE WOODS,2473,34,490721,942955,2008,25.55,49,07,21,94,29,55
LAKE OF THE WOODS,2473,36,493911,944315,2002,15.85,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2003,12.75,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2004,18.3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2005,13.7,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2006,13.5,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2007,10.6,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2008,17.15,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2009,12.55,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2010,11.4,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2011,12.8,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2012,12.2,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2013,13.3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2014,12,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2015,15.9,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2016,11.5,49,39,11,94,43,15
LAKE OF THE WOODS,2473,38,493900,944300,2002,17.1,49,39,00,94,43,00
LAKE OF THE WOODS,2473,39,494440,943140,2002,24.6333333333333,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2003,19.7625,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2004,21.675,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2005,23.275,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2006,22.37,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2007,27.58,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2008,23.9,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2009,20.39,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2010,19.66,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2011,19.95,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2012,17.55,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2013,20.24,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2014,22.05,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2015,20.7,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2016,22.725,49,44,40,94,31,40
LAKE OF THE WOODS,2473,40,494333,942729,2002,32.05,49,43,33,94,27,29
LAKE OF THE WOODS,2473,41,494455,943049,2002,26.9,49,44,55,94,30,49
LAKE OF THE WOODS,2473,43,493956,945400,2002,40.65,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,2003,23,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,2004,24.2,49,39,56,94,54,00
LAKE OF THE WOODS,2473,44,493940,945455,2002,15.1,49,39,40,94,54,55
LAKE OF THE WOODS,2473,44,493940,945455,2003,10.5,49,39,40,94,54,55
LAKE OF THE WOODS,2473,44,493940,945455,2004,18.1,49,39,40,94,54,55
LAKE OF THE WOODS,2473,44,493940,945455,2005,12.6,49,39,40,94,54,55
LAKE OF THE WOODS,2473,44,493940,945455,2007,11.15,49,39,40,94,54,55
LAKE OF THE WOODS,2473,45,493945,945418,2007,26.2,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2009,3.7,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2010,23.1,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2011,18.5,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2012,16.6,49,39,45,94,54,18
LAKE OF THE WOODS,2473,47,490020,942730,2003,31.3,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2004,31.1,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2005,24.15,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2006,30.35,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2007,54.9,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2008,24.8,49,00,20,94,27,30
LAKE OF THE WOODS,2473,48,494107,942721,2002,38.625,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2003,26,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2004,35.6,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2005,32.35,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2006,36.25,49,41,07,94,27,21
